target_model,proxy_model,dataset,z_mode,Label,rho_T,rho_P,Scale,Shape_I,Shape_W,Omega_I,Omega_W,delta_I,delta_W,gamma_I,gamma_W,Bound_I,Bound_W,Bound,EBound_I,EBound_W,EBound,|MdR|,MLoss_T,MLoss_P,MPPL_T,MPPL_P,K_f,K_f_grad_p95,K_f_grad_max,K_f_grad_mean,K_f(pw),K_p,K_p(emp)
Qwen/Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct-GPTQ-Int8 [GPTQ],wikitext,concat,BF16 vs GPTQ(Qwen2.5-7B-Instruct-GPTQ-Int8),308.3290207597146,308.94425071884365,0.3785079026099535,0.0,0.0,1.0,1.0,0.6152299591290671,0.6152299591290671,4.707155312644318e-05,37.784515380859375,1.33736670495857,54.77267423503588,1.33736670495857,0.4747936711988154,46.55301378009012,0.4747936711988154,0.091858,3.898095846176148,3.806238174438477,49.30846874808287,44.98090986047292,2.1736589967478954,0.7716403603553772,1.360771417617798,0.3737509250640869,0.0254916977137327,1.4142135623730951,1.2195016145706177
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [FP16],arc,concat,BF16 vs FP16,272.7282538470615,272.12584872130884,0.3628919355331048,0.0,0.0,1.0,1.0,0.6024051257526821,0.6024051257526821,3.720310633070767e-05,12.349676132202148,1.3119206087587765,18.77694747269683,1.3119206087587765,0.427785080653222,15.018350023779233,0.427785080653222,0.000556,0.2725167870521545,0.2730732262134552,1.3132655045839647,1.3139964602872296,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q8_0.gguf,arc,concat,BF16 vs Q8_0,272.7282538470615,272.6562978926649,0.0051776593731296,2.7288994363958787,0.0,0.9999816510224012,1.0,1.6535044891842587,0.0719559543966283,8.833303451538086,16.03143882751465,16.093042685866834,22.828577932790445,16.093042685866834,11.610246572149526,18.99154521272362,11.610246572149526,0.000713,0.2725167870521545,0.2732298672199249,1.3132655045839647,1.314202302136483,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q6_K.gguf,arc,concat,BF16 vs Q6_K,272.7282538470615,275.257262104145,6.395882764396471,68.42467706888561,23.00532223014891,0.9995442634680952,0.9998467750785588,8.64988785090682,5.422287800785328,21.11508560180664,49.60234832763672,48.69824986344837,81.95652306472317,48.69824986344837,31.08846277572044,62.45315770150958,31.08846277572044,0.00422,0.2725167870521545,0.2767363488674164,1.3132655045839647,1.3188186171720335,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q5_K_M.gguf,arc,concat,BF16 vs Q5_K_M,272.7282538470615,274.3106467478276,2.503967292394892,243.09286328196285,104.40595626107186,0.9983753140777868,0.999302213627161,15.671529299157154,10.339725506678924,21.01561737060547,62.65659332275391,63.84872980154942,111.1268019893036,63.84872980154942,35.95670111618872,81.36783840562313,35.95670111618872,0.004303,0.2725167870521545,0.2768195569515228,1.3132655045839647,1.3189283581080555,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q4_K_M.gguf,arc,concat,BF16 vs Q4_K_M,272.7282538470615,271.2881138055933,2.074003339039939,786.4326002204018,385.2333592337256,0.9946853996165388,0.9973966473946632,28.080359747685897,19.68012608122085,20.82547187805176,83.06757354736328,90.60274679998034,160.33303790477578,90.60274679998034,44.5430118515272,112.11473351168632,44.5430118515272,0.001276,0.2725167870521545,0.271241158246994,1.3132655045839647,1.311591333315063,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q3_K_M.gguf,arc,concat,BF16 vs Q3_K_M,272.7282538470615,302.1237607435894,864.0958257038179,4028.934993975533,1769.9596619072242,0.9755518922704106,0.9892596518543882,69.95020242772247,51.323050256303375,23.34273910522461,224.23594665527344,185.3433762554908,428.8846055411036,185.3433762554908,77.246970179061,301.3673036527392,77.246970179061,0.017258,0.2725167870521545,0.2897748351097107,1.3132655045839647,1.3361266053521297,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q2_K.gguf,arc,concat,BF16 vs Q2_K,272.7282538470615,336.8301190434101,4109.049121650844,14490.810400638891,5496.594081853338,0.9211282226216037,0.9700826846272012,136.38130195261274,98.00838333277495,25.922143936157227,797.4581298828125,333.6593527074337,1341.2106435153437,333.6593527074337,127.46419911351204,1011.75373409541,127.46419911351204,0.221199,0.2725167870521545,0.4937159419059753,1.3132655045839647,1.6383930958672732,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:int8],arc,concat,BF16 vs INT8,272.7282538470615,270.85180505816857,3.5210600573378485,212.46033483937208,137.63680542759693,0.9985619102204144,0.99906837159355,14.696305484600323,11.880987563537586,0.0,34.96949005126953,32.00439703269613,75.32775791015418,32.00439703269613,10.435193856925094,49.75110359347699,10.435193856925094,0.009081,0.2725167870521545,0.2815982401371002,1.3132655045839647,1.3252461822933133,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:nf4],arc,concat,BF16 vs NF4,272.7282538470615,320.5032428002597,2282.4495694782104,4424.404949416264,1991.8584598526875,0.9746917384583572,0.988606270123955,81.8953876533621,65.37819230699866,0.0,479.6847534179688,178.34499319241945,820.7518969602208,178.34499319241945,58.15027777194472,613.1489667233712,58.15027777194472,0.01254,0.2725167870521545,0.2850571870803833,1.3132655045839647,1.32983807550391,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:fp4],arc,concat,BF16 vs FP4,272.7282538470615,280.1614762221423,55.25279487740168,2414.7922511670604,989.8055338995038,0.9841980301481756,0.9935228891022448,49.69954774486866,32.32736192108664,0.0,167.33364868164062,108.2315592880772,307.0453670585279,108.2315592880772,35.28944168060843,220.651701850716,35.28944168060843,0.064548,0.2725167870521545,0.337065041065216,1.3132655045839647,1.400830172262196,2.1777171865563267,0.7100555896759033,1.1328344345092771,0.2840680181980133,0.0198644269257783,1.4142135623730951,1.1814568042755127
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [FP16],fineweb_edu,concat,BF16 vs FP16,321.27758649398,321.2852064045804,5.806303755804114e-05,0.0,0.0,1.0,1.0,0.0076199106003969,0.0076199106003969,4.636927042156458e-05,5.722625732421875,0.0166595863256146,8.10960893345079,0.0166595863256146,0.0055718256707341,6.550775110324462,0.0055718256707341,0.000244,2.212213516235352,2.2119691371917725,9.135916527688355,9.133684173926447,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q8_0.gguf,fineweb_edu,concat,BF16 vs Q8_0,321.27758649398,321.1572774104412,0.0144742755819356,0.0,0.0,1.0,1.0,0.120309083538757,0.120309083538757,10.698299407958984,12.253080368041992,15.391679275984842,17.590471596253693,15.391679275984842,12.323320781894,14.101602357572874,12.323320781894,0.000189,2.212213516235352,2.212402820587158,9.135916527688355,9.1376461601531,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q6_K.gguf,fineweb_edu,concat,BF16 vs Q6_K,321.27758649398,321.4271178089302,0.0223596141507345,0.0,0.0,1.0,1.0,0.1495313149501953,0.1495313149501953,25.84012031555176,32.37833786010742,36.86908551810125,46.11552144335758,36.86908551810125,29.66295121978269,37.14104112168307,29.66295121978269,0.002199,2.212213516235352,2.2144124507904053,9.135916527688355,9.156027913940529,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q5_K_M.gguf,fineweb_edu,concat,BF16 vs Q5_K_M,321.27758649398,320.5909646486916,0.4714495584271888,0.0,0.0,1.0,1.0,0.6866218452883572,0.6866218452883572,25.77987289428711,38.63300704956055,37.953514076504845,56.1305907178934,37.953514076504845,29.983035987288304,44.68381522556206,29.983035987288304,0.00472,2.212213516235352,2.216933250427246,9.135916527688355,9.17913754091316,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q4_K_M.gguf,fineweb_edu,concat,BF16 vs Q4_K_M,321.27758649398,320.7563393421178,0.271698593324409,0.0,0.0,1.0,1.0,0.5212471518621555,0.5212471518621555,25.800922393798828,56.303558349609375,37.62314325209976,80.76038470893624,37.62314325209976,29.887337211257773,64.77474381222487,29.887337211257773,0.015898,2.212213516235352,2.228111505508423,9.135916527688355,9.282319906760083,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q3_K_M.gguf,fineweb_edu,concat,BF16 vs Q3_K_M,321.27758649398,321.2145399069332,0.0039748721382441,0.0,0.0,1.0,1.0,0.063046587046756,0.063046587046756,25.77400016784668,122.01859283447266,36.58723823014065,172.69764648435725,36.58723823014065,29.52468889978661,139.60449453918784,29.52468889978661,0.061661,2.212213516235352,2.273874998092652,9.135916527688355,9.716981238778002,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q2_K.gguf,fineweb_edu,concat,BF16 vs Q2_K,321.27758649398,320.0013394871844,1.6288064223546923,0.0,0.0,1.0,1.0,1.276247006795586,1.276247006795586,25.64416885375977,373.27349853515625,39.04563642976259,530.6677491438614,39.04563642976259,30.254865898088514,427.85610234815465,30.254865898088514,0.322057,2.212213516235352,2.5342705249786377,9.135916527688355,12.607230832873112,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:int8],fineweb_edu,concat,BF16 vs INT8,321.27758649398,321.1088167908803,0.028483212684346,0.0,0.0,1.0,1.0,0.168769703099656,0.168769703099656,0.0,20.87185859680176,0.3675326830101294,29.884798182540653,0.3675326830101294,0.1222330198244981,23.99443273526591,0.1222330198244981,0.002878,2.212213516235352,2.2150917053222656,9.135916527688355,9.162249300108082,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:nf4],fineweb_edu,concat,BF16 vs NF4,321.27758649398,320.6029854977576,0.4550865041042671,0.0,0.0,1.0,1.0,0.6746009962224093,0.6746009962224093,0.0,80.75941467285156,1.4690901835415604,115.68014970320098,1.4690901835415604,0.4885860165090734,92.85721083403632,0.4885860165090734,0.032668,2.212213516235352,2.244881629943848,9.135916527688355,9.439298160075277,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:fp4],fineweb_edu,concat,BF16 vs FP4,321.27758649398,322.0316307165609,0.5685826896077006,0.0,0.0,1.0,1.0,0.7540442225809443,0.7540442225809443,0.0,136.94154357910156,1.6420950629380269,195.3066832448097,1.6420950629380269,0.5461235086303396,157.1730890708667,0.5461235086303396,0.081366,2.212213516235352,2.2935791015625,9.135916527688355,9.91034441040083,2.1777171865563267,0.7242592573165894,1.4115310907363892,0.3555442988872528,0.0213862657546997,1.4142135623730951,1.143750548362732
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [FP16],gsm8k,concat,BF16 vs FP16,292.55300691797555,292.5548112519951,3.255621254065965e-06,0.0,0.0,1.0,1.0,0.001804334019539,0.001804334019539,4.3411793740233406e-05,7.851784229278564,0.0039907227521128,11.108029075077564,0.0039907227521128,0.001351748615012,9.917268386559147,0.001351748615012,0.000181,0.70094895362854,0.7011300325393677,2.015664572401323,2.0160295997950715,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q8_0.gguf,gsm8k,concat,BF16 vs Q8_0,292.55300691797555,292.4390850010882,0.0129782031472914,0.0,0.0,1.0,1.0,0.1139219168873637,0.1139219168873637,9.309659004211426,13.689656257629396,13.413935741155656,19.60818726009625,13.413935741155656,11.838997924207533,17.370470326174754,11.838997924207533,0.000413,0.70094895362854,0.701361894607544,2.015664572401323,2.0164970947826677,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q6_K.gguf,gsm8k,concat,BF16 vs Q6_K,292.55300691797555,293.25607500144224,0.494304729989524,0.0,0.0,1.0,1.0,0.7030680834666896,0.7030680834666896,22.665355682373047,34.52083206176758,33.58473685070669,50.35091233484031,33.58473685070669,29.129295669951933,44.10150606428964,29.129295669951933,0.00272,0.70094895362854,0.7036691904067993,2.015664572401323,2.021155121715196,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q5_K_M.gguf,gsm8k,concat,BF16 vs Q5_K_M,292.55300691797555,293.48578538765105,0.870075673490163,0.0,0.0,1.0,1.0,0.9327784696754976,0.9327784696754976,22.68793487548828,58.69928359985352,34.116912907815106,85.04465067315948,34.116912907815106,29.322922655127464,74.80144012931072,29.322922655127464,0.014585,0.70094895362854,0.7155334949493408,2.015664572401323,2.045277536485789,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q4_K_M.gguf,gsm8k,concat,BF16 vs Q4_K_M,292.55300691797555,292.36264967891657,0.0362358784621587,0.0,0.0,1.0,1.0,0.1903572390589829,0.1903572390589829,22.628841400146484,77.20436096191406,32.416558639961096,109.59799857777097,32.416558639961096,28.71465430392877,97.6377523819841,28.71465430392877,0.007267,0.70094895362854,0.7082164287567139,2.015664572401323,2.0303667235978167,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q3_K_M.gguf,gsm8k,concat,BF16 vs Q3_K_M,292.55300691797555,290.84228050302346,2.9265848668148355,0.0,0.0,1.0,1.0,1.7107264149520915,1.7107264149520915,22.49635505676269,151.76211547851562,35.540128740571426,218.3495202794857,35.540128740571426,29.640153187369485,192.88911087433,29.640153187369485,0.020743,0.70094895362854,0.7216920256614685,2.015664572401323,2.0579123068860907,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q2_K.gguf,gsm8k,concat,BF16 vs Q2_K,292.55300691797555,299.2051509190309,44.251019810777024,7033.053182297765,1779.4088992337106,0.959826444151837,0.989835825076652,84.12671515106567,42.70433138505399,23.152454376220703,374.7333068847656,215.94670841407984,622.9508812669835,215.94670841407984,89.70792590223624,503.9435933450967,89.70792590223624,0.067285,0.70094895362854,0.7682341933250427,2.015664572401323,2.1559558892912456,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:int8],gsm8k,concat,BF16 vs INT8,292.55300691797555,293.1346557656117,0.3383153819564397,0.0,0.0,1.0,1.0,0.5816488476361314,0.5816488476361314,0.0,25.09911346435547,1.2666666920378855,36.76217335687056,1.2666666920378855,0.4180791425046176,32.115599805008465,0.4180791425046176,0.005426,0.70094895362854,0.706375241279602,2.015664572401323,2.026631877143729,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:nf4],gsm8k,concat,BF16 vs NF4,292.55300691797555,291.57387572952285,0.9586978842007922,0.0,0.0,1.0,1.0,0.9791311884526976,0.9791311884526976,0.0,111.36112213134766,2.132270816986761,159.62068005622527,2.132270816986761,0.7037825817612817,141.3410793839355,0.7037825817612817,0.009033,0.70094895362854,0.691916286945343,2.015664572401323,1.9975397272484352,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:fp4],gsm8k,concat,BF16 vs FP4,292.55300691797555,294.1944220192124,2.6942435345684554,0.0,0.0,1.0,1.0,1.6414151012368734,1.6414151012368734,0.0,235.56532287597656,3.574537876236632,336.7142123122398,3.574537876236632,1.1798208159582595,298.67386178416587,1.1798208159582595,0.013972,0.70094895362854,0.686977207660675,2.015664572401323,1.9876980445936503,2.1777171865563267,0.7187827229499817,1.3706536293029783,0.1875651329755783,0.0206123124808073,1.4142135623730951,1.2628940343856812
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [FP16],mmlu,concat,BF16 vs FP16,275.1439492876573,274.24992359354843,0.7992819417268071,0.0,0.0,1.0,1.0,0.8940256941088478,0.8940256941088478,3.758121602004394e-05,12.858890533447266,1.9469882671491727,20.132152508755915,1.9469882671491727,0.6446192101408902,15.896619742370946,0.6446192101408902,0.001185,0.7126889824867249,0.711504340171814,2.039467985630862,2.037053376061896,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q8_0.gguf,mmlu,concat,BF16 vs Q8_0,275.1439492876573,275.29157250207675,0.0217926134355362,0.0,0.0,1.0,1.0,0.1476232144194682,0.1476232144194682,8.957172393798828,13.832378387451172,12.988836291000151,19.883418726585894,12.988836291000151,10.73061569776239,16.51314114432755,10.73061569776239,0.001805,0.7126889824867249,0.7144942283630371,2.039467985630862,2.0431530520264745,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q6_K.gguf,mmlu,concat,BF16 vs Q6_K,275.1439492876573,276.0091451886855,0.7485639471560749,43.7737434506571,14.883118450645906,0.999711795834242,0.9999020102829044,6.672503832729983,3.953692248746984,21.21670913696289,30.59957504272461,44.53578408431713,51.88435758872527,44.53578408431713,29.976070266098095,39.14496271879134,29.976070266098095,0.001553,0.7126889824867249,0.7111355066299438,2.039467985630862,2.03630218099171,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q5_K_M.gguf,mmlu,concat,BF16 vs Q5_K_M,275.1439492876573,277.5851594909676,5.959507256746203,195.92596697809523,89.56659197808162,0.9987173570075004,0.9994136460657326,14.208640829960634,9.773745404645435,21.322160720825195,71.19669342041016,61.09649020350111,121.97178277598564,61.09649020350111,35.53455129933428,91.49370989871774,35.53455129933428,0.014502,0.7126889824867249,0.7271909713745117,2.039467985630862,2.069259826045554,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q4_K_M.gguf,mmlu,concat,BF16 vs Q4_K_M,275.1439492876573,271.16655996022865,15.81962586194313,692.3483194112653,416.5514444112917,0.995360207608618,0.9972084683847544,26.61142508910834,20.793534338183548,20.894834518432617,65.46265411376953,87.50191613481637,137.86061037414322,87.50191613481637,43.96985512093256,92.63756187520812,43.96985512093256,0.020124,0.7126889824867249,0.7328131198883057,2.039467985630862,2.080926276630164,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q3_K_M.gguf,mmlu,concat,BF16 vs Q3_K_M,275.1439492876573,298.6858706276649,554.2220603791054,4530.001331835964,2420.9075818359797,0.9724390813858448,0.9852709895764356,71.30374038025697,54.54474898846896,23.12461471557617,279.3970031738281,187.98252464725624,513.9100684834161,187.98252464725624,78.83688233016433,370.7209576761819,78.83688233016433,0.04293,0.7126889824867249,0.7556188702583313,2.039467985630862,2.1289286463704777,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q2_K.gguf,mmlu,concat,BF16 vs Q2_K,275.1439492876573,326.7027757551652,2658.312586706594,17441.380804032084,7429.052679032099,0.9029851810309114,0.9586771134197412,141.77338745596325,100.43587638756718,25.189706802368164,1036.2601318359375,344.3659674512712,1684.2140667449662,344.3659674512712,132.09351187380037,1301.5296705934195,132.09351187380037,0.203025,0.7126889824867249,0.9157143831253052,2.039467985630862,2.498559543270466,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:int8],mmlu,concat,BF16 vs INT8,275.1439492876573,273.39040301855323,3.074924517888731,181.7428677380042,128.5241177380099,0.9987919521158634,0.9991456980379678,13.59477076878801,11.471662575925889,0.0,29.639623641967773,29.60556595048321,66.89879448807389,29.60556595048321,9.801557673560277,43.426661934456746,9.801557673560277,0.007408,0.7126889824867249,0.7200969457626343,2.039467985630862,2.0546323888928626,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:nf4],mmlu,concat,BF16 vs NF4,275.1439492876573,318.2824477321037,1860.930048041508,3809.91681590674,2035.9480659067387,0.9782473164493752,0.9883757740278548,75.30502548932752,62.42497988744783,0.0,390.7780151367188,163.9930482421708,688.5875204549145,163.9930482421708,54.29341641693406,508.5124612525442,54.29341641693406,0.016748,0.7126889824867249,0.7294365763664246,2.039467985630862,2.073911787519554,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [bnb:fp4],mmlu,concat,BF16 vs FP4,275.1439492876573,272.4815740025482,7.088242158759647,2346.7502583563373,1094.3752583563203,0.9843490835624108,0.9927014066968096,48.51637353012998,33.18830367034592,0.0,139.25347900390625,105.6549404659505,269.208897910524,105.6549404659505,34.97933443345266,189.09790012066048,34.97933443345266,0.009105,0.7126889824867249,0.7217943072319031,2.039467985630862,2.058122804153468,2.1777171865563267,0.7209799885749817,1.1276086568832395,0.2972328066825866,0.0285574737936258,1.4142135623730951,1.186108946800232
Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B [FP16],squad,concat,BF16 vs FP16,319.3211615217523,319.4053539149781,0.0070883590770886,0.0,0.0,1.0,1.0,0.0841923932258055,0.0841923932258055,4.30524924013298e-05,13.79094409942627,0.183408107123793,19.686687405042985,0.183408107123793,0.0611925088662701,16.25180767612681,0.0611925088662701,0.002687,0.5339084267616272,0.5312212705612183,1.705585454316755,1.7010084321287862,2.1777171865563267,0.7262172102928162,1.263705492019653,0.2942615747451782,0.0116710746660828,1.4142135623730951,1.1740070581436155
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q8_0.gguf,squad,concat,BF16 vs Q8_0,319.3211615217523,319.1507531603305,0.0290390096424553,0.0,0.0,1.0,1.0,0.1704083614217779,0.1704083614217779,10.485811233520508,18.08683586120605,15.200277676329964,25.94974979273477,15.200277676329964,12.434169883356985,21.357826445383264,12.434169883356985,0.000642,0.5339084267616272,0.5332667231559753,1.705585454316755,1.7044913250718587,2.1777171865563267,0.7262172102928162,1.263705492019653,0.2942615747451782,0.0116710746660828,1.4142135623730951,1.1740070581436155
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q6_K.gguf,squad,concat,BF16 vs Q6_K,319.3211615217523,319.37400796039367,0.0027927460770773,0.0,0.0,1.0,1.0,0.0528464386413816,0.0528464386413816,23.724348068237305,41.28059387207031,33.66637939423877,58.494660314375146,33.66637939423877,27.890930075210505,48.50208656341469,27.890930075210505,0.006058,0.5339084267616272,0.539966881275177,1.705585454316755,1.715950031166886,2.1777171865563267,0.7262172102928162,1.263705492019653,0.2942615747451782,0.0116710746660828,1.4142135623730951,1.1740070581436155
Qwen/Qwen2.5-7B,QuantFactory/Qwen2.5-7B-GGUF/Qwen2.5-7B.Q5_K_M.gguf,squad,concat,BF16 vs Q5_K_M,319.3211615217523,319.6627565426612,0.1166871583097307,92.39012123357129,0.0,0.9995474403802737,1.0,9.61804597576249,0.3415950209088692,23.738624572753903,56.7374382019043,54.51686884537868,80.98275194731373,54.51686884537868,34.85410331602084,66.85822509315722,34.85410331602084,0.021967,0.5339084267616272,0.5558754801750183,1.705585454316755,1.74346668733602,2.1777171865563267,0.7262172102928162,1.263705492019653,0.2942615747451782,0.0116710746660828,1.4142135623730951,1.1740070581436155
